ID,Actual Categry,Predicted Categry,Percent Confidence
606484.png,lam_middle,lam_middle,91.73
606490.png,lam_middle,lam_end,17.39
606533.png,lam_middle,noon_middle,89.66
606527.png,lam_middle,lam_middle,44.62
606523.png,lam_middle,lam_middle,68.02
606537.png,lam_middle,beh_middle,58.14
606494.png,lam_middle,dal_end,40.99
606480.png,lam_middle,lam_begin,60.35
606457.png,lam_middle,noon_middle,35.5
606443.png,lam_middle,dal_end,75.48
606442.png,lam_middle,lam_middle,86.1
606456.png,lam_middle,lam_middle,90.35
606481.png,lam_middle,lam_middle,97.78
606495.png,lam_middle,dal_end,65.26
606536.png,lam_middle,lam_middle,97.0
606522.png,lam_middle,beh_middle,54.4
606508.png,lam_middle,lam_middle,95.14
606534.png,lam_middle,lam_middle,97.0
606520.png,lam_middle,lam_begin,27.75
606483.png,lam_middle,lam_middle,67.05
606497.png,lam_middle,lam_middle,79.54
606468.png,lam_middle,dal_end,67.17
606440.png,lam_middle,lam_middle,94.9
606454.png,lam_middle,lam_middle,99.69
606455.png,lam_middle,dal_end,25.09
606441.png,lam_middle,lam_middle,77.53
606469.png,lam_middle,dal_end,52.35
606496.png,lam_middle,lam_middle,59.43
606482.png,lam_middle,lam_middle,85.06
606521.png,lam_middle,lam_middle,27.23
606535.png,lam_middle,lam_middle,99.55
606509.png,lam_middle,lam_end,32.83
606510.png,lam_middle,noon_middle,38.42
606504.png,lam_middle,lam_middle,71.92
606538.png,lam_middle,feh_middle,28.55
606464.png,lam_middle,ain_begin,29.88
606470.png,lam_middle,lam_middle,72.18
606458.png,lam_middle,lam_middle,98.02
606459.png,lam_middle,lam_middle,97.96
606471.png,lam_middle,lam_middle,92.19
606465.png,lam_middle,lam_middle,45.26
606539.png,lam_middle,lam_middle,86.18
606505.png,lam_middle,beh_middle,44.68
606511.png,lam_middle,lam_end,91.39
606507.png,lam_middle,lam_middle,48.29
606513.png,lam_middle,lam_middle,96.19
606498.png,lam_middle,lam_middle,86.52
606473.png,lam_middle,lam_middle,96.55
606467.png,lam_middle,dal_end,38.25
606466.png,lam_middle,lam_middle,53.0
606472.png,lam_middle,lam_middle,94.94
606499.png,lam_middle,lam_middle,92.21
606512.png,lam_middle,lam_middle,88.05
606506.png,lam_middle,lam_middle,97.04
606502.png,lam_middle,lam_middle,92.47
606516.png,lam_middle,lam_middle,76.85
606489.png,lam_middle,lam_middle,92.09
606476.png,lam_middle,lam_middle,98.8
606462.png,lam_middle,raa_end,69.0
606463.png,lam_middle,raa_end,77.18
606477.png,lam_middle,lam_middle,97.8
606488.png,lam_middle,lam_middle,27.97
606517.png,lam_middle,lam_middle,76.44
606503.png,lam_middle,dal_end,72.54
606529.png,lam_middle,lam_middle,98.95
606515.png,lam_middle,lam_middle,87.98
606501.png,lam_middle,lam_middle,77.48
606449.png,lam_middle,lam_middle,82.11
606461.png,lam_middle,lam_middle,84.95
606475.png,lam_middle,alif_end,45.98
606474.png,lam_middle,lam_middle,43.96
606460.png,lam_middle,lam_middle,62.04
606448.png,lam_middle,lam_middle,84.1
606500.png,lam_middle,lam_middle,81.85
606514.png,lam_middle,lam_middle,98.88
606528.png,lam_middle,lam_middle,96.87
606598.png,lam_middle,lam_middle,90.12
606573.png,lam_middle,alif_end,15.85
606567.png,lam_middle,lam_middle,99.43
606407.png,lam_middle,lam_middle,93.11
606413.png,lam_middle,lam_middle,96.28
606412.png,lam_middle,lam_middle,95.9
606406.png,lam_middle,dal_end,51.63
606566.png,lam_middle,lam_middle,99.56
606572.png,lam_middle,ain_middle,49.61
606599.png,lam_middle,lam_middle,89.8
606564.png,lam_middle,noon_middle,39.1
606570.png,lam_middle,lam_middle,97.35
606558.png,lam_middle,lam_middle,90.43
606410.png,lam_middle,lam_middle,87.48
606404.png,lam_middle,lam_middle,65.02
606438.png,lam_middle,noon_middle,48.4
606439.png,lam_middle,lam_middle,99.51
606405.png,lam_middle,lam_middle,70.68
606411.png,lam_middle,lam_middle,96.71
606559.png,lam_middle,lam_middle,99.53
606571.png,lam_middle,lam_middle,53.04
606565.png,lam_middle,lam_middle,99.46
606549.png,lam_middle,lam_middle,98.23
606561.png,lam_middle,lam_middle,98.81
606575.png,lam_middle,noon_middle,37.8
606429.png,lam_middle,lam_middle,93.55
606415.png,lam_middle,lam_middle,36.13
606401.png,lam_middle,lam_middle,51.52
606414.png,lam_middle,seen_begin,71.36
606428.png,lam_middle,lam_middle,97.25
606574.png,lam_middle,lam_middle,99.57
606560.png,lam_middle,dal_end,44.76
606548.png,lam_middle,noon_middle,39.85
606589.png,lam_middle,lam_begin,52.77
606576.png,lam_middle,lam_middle,72.89
606562.png,lam_middle,lam_middle,99.35
606600.png,lam_middle,feh_middle,42.64
606402.png,lam_middle,lam_middle,83.67
606416.png,lam_middle,lam_middle,84.12
606417.png,lam_middle,lam_middle,96.62
606403.png,lam_middle,lam_middle,97.41
606563.png,lam_middle,noon_begin,33.31
606577.png,lam_middle,lam_middle,99.24
606588.png,lam_middle,lam_middle,74.71
602293.png,dal_end,noon_end,47.41
602287.png,dal_end,dal_end,76.93
602250.png,dal_end,dal_end,91.93
602244.png,dal_end,dal_end,20.91
602278.png,dal_end,beh_middle,55.13
602324.png,dal_end,jeem_middle,74.27
602330.png,dal_end,dal_end,93.65
602318.png,dal_end,feh_end,47.26
602319.png,dal_end,dal_end,48.61
602331.png,dal_end,dal_end,57.29
602325.png,dal_end,kaf_middle,44.08
602279.png,dal_end,qaf_end,79.86
602245.png,dal_end,dal_end,97.24
602251.png,dal_end,dal_end,78.93
602286.png,dal_end,dal_end,29.14
602292.png,dal_end,dal_end,58.4
602284.png,dal_end,dal_end,39.69
602290.png,dal_end,kaf_middle,47.34
602247.png,dal_end,jeem_middle,47.45
602253.png,dal_end,dal_end,83.17
602333.png,dal_end,dal_end,46.65
602327.png,dal_end,feh_middle,53.01
602326.png,dal_end,jeem_middle,71.23
602332.png,dal_end,dal_end,35.19
602252.png,dal_end,jeem_middle,20.65
602246.png,dal_end,lam_middle,48.29
602291.png,dal_end,seen_end,49.71
602285.png,dal_end,dal_end,71.64
602281.png,dal_end,dal_end,90.94
602295.png,dal_end,dal_end,79.57
602242.png,dal_end,ain_begin,26.12
602256.png,dal_end,tah_regular,38.75
602336.png,dal_end,jeem_begin,8.74
602322.png,dal_end,feh_middle,37.69
602323.png,dal_end,dal_end,92.92
602337.png,dal_end,heh_regular,20.58
602257.png,dal_end,dal_end,61.82
602243.png,dal_end,dal_end,97.31
602294.png,dal_end,lam_end,84.26
602280.png,dal_end,lam_middle,40.61
602296.png,dal_end,dal_end,16.67
602282.png,dal_end,raa_end,86.8
602269.png,dal_end,dal_end,40.24
602255.png,dal_end,dal_end,58.31
602241.png,dal_end,dal_end,44.35
602309.png,dal_end,dal_end,83.32
602321.png,dal_end,noon_middle,54.32
602335.png,dal_end,jeem_begin,43.22
602334.png,dal_end,lam_middle,55.82
602320.png,dal_end,dal_end,81.8
602308.png,dal_end,dal_end,33.71
602240.png,dal_end,kaf_middle,63.18
602254.png,dal_end,dal_end,28.95
602268.png,dal_end,dal_end,93.69
602283.png,dal_end,dal_end,41.23
602297.png,dal_end,dal_end,60.14
602233.png,dal_end,dal_end,49.8
602227.png,dal_end,lam_middle,24.9
602384.png,dal_end,dal_end,62.0
602390.png,dal_end,dal_end,38.75
602347.png,dal_end,dal_end,87.79
602353.png,dal_end,raa_end,61.5
602352.png,dal_end,raa_end,69.33
602346.png,dal_end,dal_end,83.98
602391.png,dal_end,ain_begin,57.08
602385.png,dal_end,dal_end,68.72
602226.png,dal_end,dal_end,66.67
602232.png,dal_end,dal_end,71.41
602224.png,dal_end,seen_end,52.96
602230.png,dal_end,beh_middle,36.21
602218.png,dal_end,dal_end,62.47
602393.png,dal_end,dal_end,74.69
602387.png,dal_end,meem_middle,20.97
602350.png,dal_end,seen_begin,27.61
602344.png,dal_end,dal_end,75.37
602378.png,dal_end,dal_end,30.33
602379.png,dal_end,dal_end,97.71
602345.png,dal_end,dal_end,92.09
602351.png,dal_end,dal_end,53.62
602386.png,dal_end,beh_end,76.55
602392.png,dal_end,dal_end,54.01
602219.png,dal_end,dal_end,77.79
602231.png,dal_end,dal_end,90.65
602225.png,dal_end,dal_end,74.8
602209.png,dal_end,raa_end,98.82
602221.png,dal_end,dal_end,39.07
602235.png,dal_end,dal_end,54.86
602396.png,dal_end,tah_regular,51.21
602382.png,dal_end,lam_end,45.47
602369.png,dal_end,beh_middle,43.97
602355.png,dal_end,dal_end,84.0
602341.png,dal_end,raa_end,51.3
602340.png,dal_end,beh_middle,32.44
602354.png,dal_end,dal_end,96.08
602368.png,dal_end,dal_end,29.88
602383.png,dal_end,dal_end,49.88
602397.png,dal_end,dal_end,61.89
602234.png,dal_end,noon_middle,29.93
602220.png,dal_end,dal_end,67.43
602208.png,dal_end,dal_end,31.39
602236.png,dal_end,yaa_middle,31.47
602222.png,dal_end,dal_end,65.88
602381.png,dal_end,dal_end,84.71
602395.png,dal_end,lam_middle,70.54
602342.png,dal_end,dal_end,75.88
602356.png,dal_end,dal_end,41.66
602357.png,dal_end,ain_begin,51.77
602343.png,dal_end,dal_end,67.43
602394.png,dal_end,noon_middle,30.86
602380.png,dal_end,dal_end,48.04
602223.png,dal_end,dal_end,91.96
602237.png,dal_end,dal_end,92.36
602212.png,dal_end,lam_middle,31.15
602206.png,dal_end,dal_end,33.55
602399.png,dal_end,dal_end,91.42
602366.png,dal_end,dal_end,56.5
602400.png,dal_end,lam_middle,33.75
602372.png,dal_end,dal_end,82.86
602373.png,dal_end,raa_regular,40.88
602367.png,dal_end,beh_middle,37.03
602398.png,dal_end,dal_end,98.8
602207.png,dal_end,dal_end,80.6
602213.png,dal_end,ain_begin,48.9
602205.png,dal_end,dal_end,49.53
602211.png,dal_end,beh_regular,26.12
602239.png,dal_end,beh_middle,26.66
602371.png,dal_end,dal_end,68.51
602365.png,dal_end,waw_end,27.94
602359.png,dal_end,kaf_end,28.13
602358.png,dal_end,yaa_middle,41.31
602364.png,dal_end,ain_middle,80.16
602370.png,dal_end,dal_end,94.01
602238.png,dal_end,dal_end,38.16
602210.png,dal_end,dal_end,58.33
602204.png,dal_end,jeem_middle,75.91
602228.png,dal_end,raa_end,62.96
602214.png,dal_end,dal_regular,17.41
602348.png,dal_end,dal_end,16.64
602374.png,dal_end,dal_end,64.52
602360.png,dal_end,dal_end,73.38
602361.png,dal_end,dal_end,64.61
602375.png,dal_end,lam_middle,37.53
602349.png,dal_end,dal_end,46.28
602215.png,dal_end,dal_regular,14.36
602201.png,dal_end,raa_end,54.04
602229.png,dal_end,dal_end,49.65
602217.png,dal_end,dal_end,97.24
602203.png,dal_end,dal_end,81.64
602388.png,dal_end,seen_middle,31.79
602363.png,dal_end,dal_end,86.52
602377.png,dal_end,dal_end,78.72
602376.png,dal_end,dal_end,89.09
602362.png,dal_end,dal_end,54.99
602389.png,dal_end,dal_end,32.13
602202.png,dal_end,seen_middle,28.7
602216.png,dal_end,dal_end,65.85
602271.png,dal_end,dal_end,75.75
602265.png,dal_end,dal_end,39.31
602259.png,dal_end,beh_middle,34.21
602305.png,dal_end,heh_end,28.33
602311.png,dal_end,dal_end,33.88
602339.png,dal_end,dal_end,34.75
602338.png,dal_end,lam_begin,19.25
602310.png,dal_end,dal_end,41.48
602304.png,dal_end,dal_end,86.02
602258.png,dal_end,lam_end,57.54
602264.png,dal_end,dal_end,84.85
602270.png,dal_end,yaa_middle,26.26
602299.png,dal_end,beh_end,16.42
602266.png,dal_end,dal_end,82.71
602272.png,dal_end,dal_end,62.53
602312.png,dal_end,seen_begin,46.75
602306.png,dal_end,dal_end,77.03
602307.png,dal_end,dal_end,22.94
602313.png,dal_end,dal_end,90.93
602273.png,dal_end,meem_end,27.58
602267.png,dal_end,qaf_middle,43.85
602298.png,dal_end,dal_end,50.87
602288.png,dal_end,dal_end,78.43
602263.png,dal_end,dal_end,97.4
602277.png,dal_end,dal_end,56.23
602317.png,dal_end,kaf_middle,26.81
602303.png,dal_end,dal_end,79.6
602302.png,dal_end,seen_begin,40.42
602316.png,dal_end,raa_end,48.05
602276.png,dal_end,dal_end,38.6
602262.png,dal_end,heh_end,52.21
602289.png,dal_end,dal_end,54.1
602248.png,dal_end,dal_end,27.18
602274.png,dal_end,tah_regular,41.12
602260.png,dal_end,dal_end,94.22
602328.png,dal_end,dal_end,55.16
602300.png,dal_end,dal_end,90.03
602314.png,dal_end,noon_end,32.36
602315.png,dal_end,dal_end,33.15
602301.png,dal_end,yaa_middle,56.5
602329.png,dal_end,dal_end,52.07
602261.png,dal_end,dal_end,89.75
602275.png,dal_end,waw_end,49.58
602249.png,dal_end,dal_end,70.91
606977.png,meem_begin,heh_begin,86.31
606963.png,meem_begin,meem_begin,81.56
606988.png,meem_begin,raa_regular,44.91
606803.png,meem_begin,sad_begin,37.36
606817.png,meem_begin,meem_begin,43.64
606816.png,meem_begin,sad_begin,38.2
606802.png,meem_begin,meem_begin,83.42
606989.png,meem_begin,heh_begin,70.23
606962.png,meem_begin,sad_begin,32.86
606976.png,meem_begin,sad_begin,53.93
606948.png,meem_begin,heh_regular,29.68
606960.png,meem_begin,meem_begin,75.34
606974.png,meem_begin,meem_begin,32.81
606828.png,meem_begin,meem_begin,43.1
606814.png,meem_begin,sad_begin,45.34
606801.png,meem_begin,meem_begin,63.44
606815.png,meem_begin,meem_begin,72.11
606829.png,meem_begin,sad_begin,54.08
606975.png,meem_begin,heh_begin,43.06
606961.png,meem_begin,heh_begin,61.62
606949.png,meem_begin,lam_begin,22.91
606965.png,meem_begin,meem_begin,42.41
606971.png,meem_begin,heh_begin,88.75
606959.png,meem_begin,meem_begin,76.62
606811.png,meem_begin,meem_begin,92.05
606805.png,meem_begin,heh_begin,45.3
606839.png,meem_begin,meem_begin,24.95
606838.png,meem_begin,meem_begin,43.18
606804.png,meem_begin,meem_begin,77.41
606810.png,meem_begin,meem_begin,52.11
606958.png,meem_begin,meem_begin,72.52
606970.png,meem_begin,meem_begin,35.7
606964.png,meem_begin,sad_middle,25.1
606972.png,meem_begin,heh_begin,46.15
606966.png,meem_begin,meem_begin,75.46
606999.png,meem_begin,ain_begin,41.31
606806.png,meem_begin,sad_begin,35.59
606812.png,meem_begin,heh_begin,54.67
606813.png,meem_begin,meem_begin,61.92
606807.png,meem_begin,meem_begin,24.25
606998.png,meem_begin,meem_begin,67.09
606967.png,meem_begin,sad_regular,46.72
606973.png,meem_begin,raa_regular,78.44
606928.png,meem_begin,meem_begin,78.22
606914.png,meem_begin,meem_begin,55.75
606900.png,meem_begin,sad_begin,43.38
606848.png,meem_begin,meem_begin,39.86
606860.png,meem_begin,tah_regular,59.48
606874.png,meem_begin,ain_begin,34.95
607000.png,meem_begin,sad_begin,41.8
606875.png,meem_begin,sad_begin,52.43
606861.png,meem_begin,heh_begin,84.74
606849.png,meem_begin,sad_begin,29.36
606901.png,meem_begin,jeem_begin,41.75
606915.png,meem_begin,waw_end,28.06
606929.png,meem_begin,seen_begin,31.53
606903.png,meem_begin,meem_begin,23.67
606917.png,meem_begin,sad_begin,37.94
606877.png,meem_begin,feh_begin,28.28
606863.png,meem_begin,kaf_middle,23.72
606888.png,meem_begin,meem_begin,53.92
606889.png,meem_begin,meem_begin,44.24
606862.png,meem_begin,meem_begin,74.44
606876.png,meem_begin,meem_begin,38.56
606916.png,meem_begin,tah_regular,43.58
606902.png,meem_begin,jeem_begin,64.51
606906.png,meem_begin,heh_begin,32.24
606912.png,meem_begin,seen_end,23.92
606872.png,meem_begin,meem_begin,54.81
606866.png,meem_begin,ain_begin,30.93
606899.png,meem_begin,seen_begin,92.42
606898.png,meem_begin,seen_begin,44.33
606867.png,meem_begin,seen_begin,34.96
606873.png,meem_begin,raa_end,44.96
606913.png,meem_begin,sad_begin,53.54
606907.png,meem_begin,raa_regular,60.88
606911.png,meem_begin,seen_begin,63.79
606905.png,meem_begin,meem_begin,44.83
606939.png,meem_begin,feh_begin,21.07
606865.png,meem_begin,sad_regular,55.67
606871.png,meem_begin,seen_begin,56.35
606859.png,meem_begin,sad_regular,81.29
606858.png,meem_begin,meem_begin,88.6
606870.png,meem_begin,meem_begin,56.8
606864.png,meem_begin,jeem_begin,34.7
606938.png,meem_begin,sad_begin,34.97
606904.png,meem_begin,jeem_begin,36.96
606910.png,meem_begin,meem_begin,54.79
606909.png,meem_begin,heh_begin,75.89
606935.png,meem_begin,meem_begin,45.62
606921.png,meem_begin,meem_begin,59.08
606869.png,meem_begin,sad_begin,46.39
606841.png,meem_begin,meem_begin,65.23
606855.png,meem_begin,ain_begin,23.1
606882.png,meem_begin,seen_begin,24.96
606896.png,meem_begin,beh_middle,41.25
606897.png,meem_begin,ain_begin,29.18
606883.png,meem_begin,alif_hamza,15.15
606854.png,meem_begin,meem_begin,77.23
606840.png,meem_begin,meem_begin,47.75
606868.png,meem_begin,sad_begin,41.32
606920.png,meem_begin,heh_begin,39.04
606934.png,meem_begin,seen_begin,56.87
606908.png,meem_begin,seen_begin,26.87
606922.png,meem_begin,meem_begin,92.64
606936.png,meem_begin,sad_begin,44.62
606856.png,meem_begin,meem_begin,64.71
606842.png,meem_begin,meem_begin,56.07
606895.png,meem_begin,sad_begin,28.49
606881.png,meem_begin,yaa_begin,57.34
606880.png,meem_begin,meem_begin,54.12
606894.png,meem_begin,sad_begin,57.3
606843.png,meem_begin,sad_begin,36.57
606857.png,meem_begin,sad_begin,30.08
606937.png,meem_begin,raa_end,39.46
606923.png,meem_begin,heh_begin,28.11
606927.png,meem_begin,raa_regular,41.21
606933.png,meem_begin,sad_begin,50.8
606853.png,meem_begin,meem_begin,77.63
606847.png,meem_begin,meem_begin,92.27
606890.png,meem_begin,meem_begin,60.13
606884.png,meem_begin,sad_begin,40.08
606885.png,meem_begin,raa_regular,61.08
606891.png,meem_begin,meem_begin,50.48
606846.png,meem_begin,ain_middle,19.47
606852.png,meem_begin,meem_begin,71.99
606932.png,meem_begin,meem_begin,54.71
606926.png,meem_begin,meem_begin,71.09
606930.png,meem_begin,meem_begin,52.0
606924.png,meem_begin,meem_begin,67.53
606918.png,meem_begin,raa_end,43.02
606844.png,meem_begin,meem_begin,61.53
606850.png,meem_begin,seen_begin,20.91
606878.png,meem_begin,meem_begin,27.94
606887.png,meem_begin,lam_begin,51.11
606893.png,meem_begin,meem_begin,48.79
606892.png,meem_begin,sad_begin,47.25
606886.png,meem_begin,meem_begin,67.86
606879.png,meem_begin,seen_begin,86.41
606851.png,meem_begin,tah_regular,57.23
606845.png,meem_begin,meem_begin,36.39
606919.png,meem_begin,meem_begin,36.53
606925.png,meem_begin,meem_begin,44.02
606931.png,meem_begin,seen_begin,77.78
606956.png,meem_begin,ain_begin,25.23
606942.png,meem_begin,sad_begin,64.62
606995.png,meem_begin,seen_begin,21.98
606981.png,meem_begin,meem_begin,77.06
606822.png,meem_begin,seen_begin,85.75
606836.png,meem_begin,meem_begin,54.1
606837.png,meem_begin,seen_begin,35.11
606823.png,meem_begin,yaa_middle,22.27
606980.png,meem_begin,seen_begin,34.16
606994.png,meem_begin,sad_begin,89.8
606943.png,meem_begin,meem_begin,58.42
606957.png,meem_begin,sad_begin,50.75
606969.png,meem_begin,meem_begin,43.57
606941.png,meem_begin,meem_begin,45.54
606955.png,meem_begin,meem_begin,31.31
606982.png,meem_begin,sad_middle,23.95
606996.png,meem_begin,sad_begin,90.11
606809.png,meem_begin,sad_begin,53.15
606835.png,meem_begin,meem_begin,61.33
606821.png,meem_begin,meem_begin,60.89
606820.png,meem_begin,meem_begin,94.39
606834.png,meem_begin,meem_begin,33.57
606808.png,meem_begin,meem_begin,64.99
606997.png,meem_begin,heh_begin,78.25
606983.png,meem_begin,heh_begin,81.55
606954.png,meem_begin,raa_regular,44.37
606940.png,meem_begin,meem_begin,48.45
606968.png,meem_begin,jeem_begin,28.96
606944.png,meem_begin,seen_begin,37.29
606950.png,meem_begin,meem_middle,25.27
606978.png,meem_begin,heh_begin,40.93
606987.png,meem_begin,meem_begin,64.85
606993.png,meem_begin,meem_begin,66.6
606830.png,meem_begin,seen_begin,58.02
606824.png,meem_begin,seen_begin,67.58
606818.png,meem_begin,meem_begin,42.91
606819.png,meem_begin,sad_begin,48.09
606825.png,meem_begin,seen_begin,75.26
606831.png,meem_begin,meem_begin,44.95
606992.png,meem_begin,sad_begin,75.01
606986.png,meem_begin,meem_begin,73.19
606979.png,meem_begin,meem_begin,29.81
606951.png,meem_begin,seen_begin,36.1
606945.png,meem_begin,jeem_begin,23.82
606953.png,meem_begin,raa_regular,62.23
606947.png,meem_begin,meem_begin,67.37
606990.png,meem_begin,heh_regular,35.65
606984.png,meem_begin,ain_begin,21.58
606827.png,meem_begin,meem_begin,38.51
606833.png,meem_begin,meem_begin,50.9
606832.png,meem_begin,meem_begin,44.99
606826.png,meem_begin,meem_begin,26.48
606985.png,meem_begin,meem_begin,57.45
606991.png,meem_begin,sad_regular,79.29
606946.png,meem_begin,meem_begin,77.44
606952.png,meem_begin,meem_middle,33.65
601598.png,beh_begin,beh_begin,58.69
601567.png,beh_begin,beh_begin,96.72
601573.png,beh_begin,alif_hamza,45.73
601413.png,beh_begin,yaa_begin,77.89
601407.png,beh_begin,beh_begin,44.23
601406.png,beh_begin,beh_begin,75.3
601412.png,beh_begin,beh_begin,85.48
601572.png,beh_begin,beh_begin,97.29
601566.png,beh_begin,beh_begin,87.01
601599.png,beh_begin,seen_begin,33.54
601558.png,beh_begin,lam_begin,38.27
601570.png,beh_begin,beh_begin,76.96
601564.png,beh_begin,beh_begin,79.67
601438.png,beh_begin,lam_begin,60.43
601404.png,beh_begin,beh_begin,73.38
601410.png,beh_begin,dal_end,19.1
